method,mean_intensity,std_intensity,contrast_ratio,laplacian_variance,entropy,edge_density,dynamic_range,local_contrast_consistency,filename,split,source
clahe_percentile,0.5867245,0.24727829,0.42145480244448524,71.27463623790294,7.7350764507305785,0.05592155456542969,1.0,24.87530814740379,6 BEEF Shoulder -1_grid_5x5_r3_c0_r0_c6.jpg,train,dataset_tile
mild_clahe_percentile,0.5915971,0.23736414,0.40122534380198727,62.395536932246614,7.612753899487806,0.04276275634765625,1.0,26.878314216838582,6 BEEF Shoulder -1_grid_5x5_r3_c0_r0_c6.jpg,train,dataset_tile
percentile_only,0.5959717,0.22677206,0.3805074522489404,22.867800358085333,7.274242034284599,0.0060825347900390625,1.0,39.998316028347865,6 BEEF Shoulder -1_grid_5x5_r3_c0_r0_c6.jpg,train,dataset_tile
current_zscore,0.0023403643,0.0033219352,1.4188032304825389,0.18400955196921132,0.9875416298243365,0.0,0.026392188,2180.491555987774,6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c3.jpg,train,dataset_tile
clahe_percentile,0.6939182,0.18134122,0.26132899711072105,167.98222421943353,7.079454449805463,0.12178897857666016,1.0,34.21835824930055,6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c3.jpg,train,dataset_tile
mild_clahe_percentile,0.705749,0.16837902,0.23858169262432594,155.97514140476414,6.80549847371517,0.10941791534423828,1.0,34.32605847223324,6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c3.jpg,train,dataset_tile
percentile_only,0.73534393,0.16205691,0.22038216449938197,60.06558417569613,6.229032035652736,0.022516250610351562,1.0,45.13055894613331,6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c3.jpg,train,dataset_tile
current_zscore,-0.0008882965,0.0044161673,-4.977104241711535,0.10222434997194796,0.7714062109808063,0.0,0.034154594,1134.3724827135024,12.12 Beef Shoulder 2_grid_5x5_r0_c5_r1_c3.jpg,train,dataset_tile
clahe_percentile,0.6471738,0.19366129,0.2992410719109486,104.5290869182063,7.491577261834743,0.076385498046875,1.0,25.01310546345784,12.12 Beef Shoulder 2_grid_5x5_r0_c5_r1_c3.jpg,train,dataset_tile
mild_clahe_percentile,0.6711224,0.17386389,0.25906397393040953,92.21034190107821,7.254067537572629,0.06571483612060547,1.0,26.27478984494881,12.12 Beef Shoulder 2_grid_5x5_r0_c5_r1_c3.jpg,train,dataset_tile
percentile_only,0.72724867,0.14437827,0.1985264220788085,36.18099662864461,6.743303492352845,0.021175384521484375,1.0,34.75202394971185,12.12 Beef Shoulder 2_grid_5x5_r0_c5_r1_c3.jpg,train,dataset_tile
current_zscore,-0.00021384128,0.005204724,-24.453546324698674,0.14032745360964327,0.9946623292461515,0.0,0.026702683,1732.9130409650193,6 BEEF Shoulder -1_grid_5x5_r1_c3_r2_c2.jpg,train,dataset_tile
clahe_percentile,0.63142025,0.21578762,0.34174905856211346,179.20682362686784,7.416159496071884,0.1323566436767578,1.0,26.699553744010462,6 BEEF Shoulder -1_grid_5x5_r1_c3_r2_c2.jpg,train,dataset_tile
mild_clahe_percentile,0.64674085,0.20468768,0.31649054963122814,152.48624859598567,7.242948055037031,0.10817527770996094,1.0,28.835891028821795,6 BEEF Shoulder -1_grid_5x5_r1_c3_r2_c2.jpg,train,dataset_tile
percentile_only,0.67882633,0.20952415,0.30865603778399653,54.67950504407054,6.864929102669132,0.014150619506835938,1.0,43.13058724143071,6 BEEF Shoulder -1_grid_5x5_r1_c3_r2_c2.jpg,train,dataset_tile
current_zscore,-0.0011987353,0.0064181285,-5.358553251028991,0.12648677814922848,0.999779828331816,0.0,0.036949065,656.1538136245998,6 BEEF Shoulder -1_grid_5x5_r4_c2_r1_c2.jpg,train,dataset_tile
clahe_percentile,0.66322106,0.22121243,0.33354202871099603,116.77062277282536,7.6129206346134675,0.10034370422363281,1.0,19.61116483777744,6 BEEF Shoulder -1_grid_5x5_r4_c2_r1_c2.jpg,train,dataset_tile
mild_clahe_percentile,0.69298035,0.20367849,0.2939162634124672,96.34938416088335,7.464959586270613,0.07960987091064453,1.0,20.00131342176224,6 BEEF Shoulder -1_grid_5x5_r4_c2_r1_c2.jpg,train,dataset_tile
percentile_only,0.75117564,0.18131407,0.24137340794625808,40.685676568886265,7.118886175612515,0.029074668884277344,1.0,23.245273829165818,6 BEEF Shoulder -1_grid_5x5_r4_c2_r1_c2.jpg,train,dataset_tile
current_zscore,-0.006028438,0.0072258175,-1.1988207179722565,0.034531593278188666,0.907409452247348,0.0,0.036638565,978.767495148481,6 BEEF Shoulder -1_grid_5x5_r3_c1_r2_c6.jpg,train,dataset_tile
clahe_percentile,0.5601609,0.24785434,0.44246912904315716,69.9546606793437,7.798598136298091,0.07503128051757812,1.0,22.509745558412938,6 BEEF Shoulder -1_grid_5x5_r3_c1_r2_c6.jpg,train,dataset_tile
mild_clahe_percentile,0.57120764,0.23492858,0.4112833046212767,59.77658969018012,7.683621100049677,0.06081390380859375,1.0,24.01061600872937,6 BEEF Shoulder -1_grid_5x5_r3_c1_r2_c6.jpg,train,dataset_tile
percentile_only,0.59347945,0.210597,0.3548507654507729,22.56896002785288,7.29662637028032,0.016397476196289062,1.0,33.630156875187005,6 BEEF Shoulder -1_grid_5x5_r3_c1_r2_c6.jpg,train,dataset_tile
current_zscore,9.928041e-05,0.0048579783,48.443940294585076,0.06863784786764882,0.9940962307808671,0.0,0.02623694,1660.6182264999404,B. Shoulder 2_r7_c6.jpg,train,dataset_tile
clahe_percentile,0.6457418,0.23469374,0.36344768915284315,66.41177225254702,7.5261486508895095,0.042263031005859375,1.0,27.76338992051713,B. Shoulder 2_r7_c6.jpg,train,dataset_tile
mild_clahe_percentile,0.6708261,0.21355498,0.31834579364158827,57.36660167084483,7.315099356056965,0.03211498260498047,1.0,30.456805690972,B. Shoulder 2_r7_c6.jpg,train,dataset_tile
percentile_only,0.67519134,0.20585729,0.3048868874232705,29.235415382717292,6.790686329944474,0.009114265441894531,1.0,39.264019533208504,B. Shoulder 2_r7_c6.jpg,train,dataset_tile
current_zscore,0.0054595936,0.0006443223,0.11799492074444774,0.08948898297603591,0.16633073672186724,0.0,0.009159641,8810.479645414855,6 BEEF Shoulder -1_grid_5x5_r5_c2_r9_c8.jpg,train,dataset_tile
clahe_percentile,0.741469,0.10157695,0.13699400267995174,652.3028087171493,5.217157393871058,0.2511577606201172,1.0,50.26314622287609,6 BEEF Shoulder -1_grid_5x5_r5_c2_r9_c8.jpg,train,dataset_tile
mild_clahe_percentile,0.7485917,0.09412042,0.1257298099058841,573.580486772227,4.948770461298811,0.23755741119384766,1.0,53.28390324872877,6 BEEF Shoulder -1_grid_5x5_r5_c2_r9_c8.jpg,train,dataset_tile
percentile_only,0.7308307,0.09424295,0.12895301205927615,371.97582468398696,4.041455825396422,0.16209888458251953,1.0,61.34994559677358,6 BEEF Shoulder -1_grid_5x5_r5_c2_r9_c8.jpg,train,dataset_tile
current_zscore,0.0005313458,0.0060197366,11.3079446873879,0.08228206632247748,0.9888492611270215,0.0,0.03725956,1241.1616658137266,6 BEEF Shoulder -1_grid_5x5_r5_c2_r7_c3.jpg,train,dataset_tile
clahe_percentile,0.70619434,0.21710792,0.3074332400368946,62.807653236725855,7.424514652499699,0.039879798889160156,1.0,27.20699449258317,6 BEEF Shoulder -1_grid_5x5_r5_c2_r7_c3.jpg,train,dataset_tile
mild_clahe_percentile,0.7348283,0.19894128,0.27073128042790645,51.467931916875386,7.2627513837269495,0.03103351593017578,1.0,29.213367778086045,6 BEEF Shoulder -1_grid_5x5_r5_c2_r7_c3.jpg,train,dataset_tile
percentile_only,0.79036206,0.17080438,0.21610876064401166,16.318932233403757,6.893321854954938,0.00794219970703125,1.0,43.83641750752302,6 BEEF Shoulder -1_grid_5x5_r5_c2_r7_c3.jpg,train,dataset_tile
current_zscore,0.0024190557,0.0057601454,2.3801706049263807,0.13622474668954965,0.8904574040953023,0.0,0.03710431,640.6958348268074,Meat_Lauren_r5_c0.jpg,train,dataset_tile
clahe_percentile,0.7542617,0.2229517,0.2955889287016753,56.7269573997728,7.261217124274948,0.044002532958984375,1.0,19.461724374365375,Meat_Lauren_r5_c0.jpg,train,dataset_tile
mild_clahe_percentile,0.78500426,0.20224407,0.2576340362708715,45.878898919148924,7.052529819636053,0.03625965118408203,1.0,19.775259789596955,Meat_Lauren_r5_c0.jpg,train,dataset_tile
percentile_only,0.8472894,0.15992072,0.18874370036195662,17.132154581951,6.52556204260978,0.014157295227050781,1.0,23.09306065532516,Meat_Lauren_r5_c0.jpg,train,dataset_tile
current_zscore,-0.0032877377,0.0053926795,-1.6407392170401474,0.04741764028494799,0.972446642133974,0.0,0.036638565,970.119160163324,6 BEEF Shoulder -1_grid_5x5_r2_c1_r6_c6.jpg,train,dataset_tile
clahe_percentile,0.5917492,0.2155616,0.36427803778407564,59.22427809651708,7.62563488028702,0.046402931213378906,0.99999577,21.134995166255454,6 BEEF Shoulder -1_grid_5x5_r2_c1_r6_c6.jpg,train,dataset_tile
mild_clahe_percentile,0.61633986,0.19940645,0.32353273522573184,48.32151352474102,7.481442715802208,0.035599708557128906,1.0,23.06267304018687,6 BEEF Shoulder -1_grid_5x5_r2_c1_r6_c6.jpg,train,dataset_tile
percentile_only,0.6582311,0.16219407,0.24640864253245115,17.039855386537965,7.040433536489355,0.009682655334472656,1.0,32.314642622850755,6 BEEF Shoulder -1_grid_5x5_r2_c1_r6_c6.jpg,train,dataset_tile
current_zscore,-0.00183376,0.0063037514,-3.439485562039526,0.18656063047001226,0.9160220443829865,0.0,0.03632807,961.119097421169,Meat_5_17_r9_c8.jpg,train,dataset_tile
clahe_percentile,0.6270738,0.2166369,0.34547216329207164,150.0991873060957,7.638836336682944,0.10782527923583984,1.0,23.349757698418717,Meat_5_17_r9_c8.jpg,train,dataset_tile
mild_clahe_percentile,0.6566001,0.20299105,0.3091542916926673,123.89223162569982,7.479668096140621,0.0827322006225586,1.0,24.432772633428883,Meat_5_17_r9_c8.jpg,train,dataset_tile
percentile_only,0.7211821,0.1861261,0.25808438382893356,40.79548446845365,7.094168934820658,0.018401145935058594,1.0,32.59609682990582,Meat_5_17_r9_c8.jpg,train,dataset_tile
current_zscore,-0.0040736548,0.007922388,-1.9452637492994391,0.10718250254194572,1.000831559836968,0.0,0.03725956,562.282756330903,meattest-31_r6_c5.jpg,train,dataset_tile
clahe_percentile,0.6158045,0.24787013,0.40251367513393566,121.21590154186924,7.7879586567027,0.08176612854003906,1.0,17.031962601082498,meattest-31_r6_c5.jpg,train,dataset_tile
mild_clahe_percentile,0.6466375,0.23137571,0.35781307394306017,101.7083584794309,7.658382961260538,0.06572437286376953,1.0,17.35662411699677,meattest-31_r6_c5.jpg,train,dataset_tile
percentile_only,0.66987103,0.21807656,0.32554957727138295,41.07609057705031,7.48020383165807,0.029595375061035156,1.0,20.438457196181314,meattest-31_r6_c5.jpg,train,dataset_tile
current_zscore,0.00034168552,0.0058869217,17.178787404780763,0.08890438022990566,0.9788664400625022,0.0,0.03632807,1017.0111695102547,6 BEEF Shoulder -1_grid_5x5_r5_c2_r7_c9.jpg,train,dataset_tile
clahe_percentile,0.74058443,0.20694236,0.27943077912453224,69.78852635574003,7.16134200945775,0.04281330108642578,1.0,24.581228382291343,6 BEEF Shoulder -1_grid_5x5_r5_c2_r7_c9.jpg,train,dataset_tile
mild_clahe_percentile,0.7649697,0.19004796,0.24843822492818232,56.46540825389093,6.999840656504329,0.032919883728027344,1.0,26.169667667098043,6 BEEF Shoulder -1_grid_5x5_r5_c2_r7_c9.jpg,train,dataset_tile
percentile_only,0.8061516,0.16778035,0.2081248000548078,18.78532694063233,6.704618408542519,0.009892463684082031,1.0,35.728134206379075,6 BEEF Shoulder -1_grid_5x5_r5_c2_r7_c9.jpg,train,dataset_tile
current_zscore,-0.0029041746,0.0067853723,-2.3372249927471076,0.09353828429811983,1.0217975387488094,0.0,0.03725956,738.779678082442,Meat_Lauren_r8_c2.jpg,train,dataset_tile
clahe_percentile,0.5824029,0.26374945,0.45286348057793374,64.09624083226299,7.8500793729319325,0.0606842041015625,1.0,18.672703831583537,Meat_Lauren_r8_c2.jpg,train,dataset_tile
mild_clahe_percentile,0.61295456,0.24445221,0.39880902540491986,57.1452235840261,7.7101166788310085,0.05446815490722656,1.0,19.816512355062407,Meat_Lauren_r8_c2.jpg,train,dataset_tile
percentile_only,0.68595976,0.19686773,0.28699562236525733,24.389559744674443,7.306312130686978,0.019357681274414062,1.0,25.488441312343273,Meat_Lauren_r8_c2.jpg,train,dataset_tile
current_zscore,-0.0011601842,0.0050772605,-4.380029288365564,0.07898521421884652,1.0089119365245311,0.0,0.036483318,1163.019735074653,B-2_r4_c1.jpg,train,dataset_tile
clahe_percentile,0.61113083,0.2367918,0.38746435941325985,90.79516807813954,7.679070549624186,0.07958507537841797,1.0,24.010444196685047,B-2_r4_c1.jpg,train,dataset_tile
mild_clahe_percentile,0.65148306,0.20495385,0.3145953404484454,75.95238353787033,7.467414447469185,0.06340885162353516,0.99999565,26.41517744171617,B-2_r4_c1.jpg,train,dataset_tile
percentile_only,0.7090404,0.16268358,0.22944157502386037,31.54164099319314,6.928037752779326,0.01990795135498047,1.0,36.388374846544274,B-2_r4_c1.jpg,train,dataset_tile
current_zscore,-0.007347524,0.004215058,-0.5737485978385479,0.004396438594994834,0.16380275123269672,0.0,0.032602113,1001.2673480493434,6 BEEF Shoulder -1_grid_5x5_r3_c2_r9_c7.jpg,train,dataset_tile
clahe_percentile,0.49091548,0.20775463,0.423197501992619,126.37234118574997,7.4805126034578375,0.10608577728271484,1.0,19.626333500783073,6 BEEF Shoulder -1_grid_5x5_r3_c2_r9_c7.jpg,train,dataset_tile
mild_clahe_percentile,0.49241742,0.19607295,0.39818361994104273,111.09768066118573,7.300741216699023,0.09023666381835938,1.0,20.075124242041024,6 BEEF Shoulder -1_grid_5x5_r3_c2_r9_c7.jpg,train,dataset_tile
percentile_only,0.56058186,0.15424217,0.2751460721293673,44.95183640693722,6.734347493152617,0.03193950653076172,1.0,27.401485228564344,6 BEEF Shoulder -1_grid_5x5_r3_c2_r9_c7.jpg,train,dataset_tile
current_zscore,-0.00084994826,0.005208502,-6.135240832414273,0.09295082090829965,0.5271886293177638,0.0,0.035862327,758.3916044090591,6 BEEF Shoulder -1_grid_5x5_r6_c2_r4_c8.jpg,train,dataset_tile
clahe_percentile,0.69354683,0.19536756,0.2816929862468174,99.00370831227337,7.261227834430463,0.07535171508789062,1.0,20.701173293487287,6 BEEF Shoulder -1_grid_5x5_r6_c2_r4_c8.jpg,train,dataset_tile
mild_clahe_percentile,0.7249537,0.18546216,0.2558258592931671,83.43946967209084,7.054391874982216,0.062140464782714844,1.0,20.535122283958174,6 BEEF Shoulder -1_grid_5x5_r6_c2_r4_c8.jpg,train,dataset_tile
percentile_only,0.767675,0.1574974,0.2051613044909359,32.09410171046329,6.544580659769973,0.025290489196777344,1.0,25.10473061317731,6 BEEF Shoulder -1_grid_5x5_r6_c2_r4_c8.jpg,train,dataset_tile
current_zscore,0.002848857,0.0029948456,1.0508757227705685,0.21342182034914003,0.9987178059858355,0.0,0.033378355,1164.1922200531785,6 BEEF Shoulder -1_grid_5x5_r6_c2_r3_c5.jpg,train,dataset_tile
clahe_percentile,0.7696626,0.1561884,0.20293072820071964,96.45682230382226,6.8120130266194465,0.07077407836914062,1.0,23.74947485627658,6 BEEF Shoulder -1_grid_5x5_r6_c2_r3_c5.jpg,train,dataset_tile
mild_clahe_percentile,0.8014472,0.13962282,0.17421315587468336,74.65183091776893,6.5938911004493646,0.055077552795410156,1.0,25.42996158881133,6 BEEF Shoulder -1_grid_5x5_r6_c2_r3_c5.jpg,train,dataset_tile
percentile_only,0.8296825,0.11072592,0.13345560452333108,32.36355185508728,5.97075913602206,0.02126312255859375,1.0,31.57869353099508,6 BEEF Shoulder -1_grid_5x5_r6_c2_r3_c5.jpg,train,dataset_tile
current_zscore,-0.00010588669,0.0045592114,-43.46796899323988,0.10696601854579058,0.9949851304974293,0.0,0.03430984,1071.1091802809058,6 BEEF Shoulder -1_grid_5x5_r4_c2_r4_c8.jpg,train,dataset_tile
clahe_percentile,0.6832247,0.19609345,0.2870112486399506,116.1165644864437,7.245832342908377,0.08346366882324219,1.0,22.12075466702645,6 BEEF Shoulder -1_grid_5x5_r4_c2_r4_c8.jpg,train,dataset_tile
mild_clahe_percentile,0.7093072,0.18163843,0.2560782973159353,96.83143010118147,7.066218902054778,0.06712532043457031,1.0,22.971231304818666,6 BEEF Shoulder -1_grid_5x5_r4_c2_r4_c8.jpg,train,dataset_tile
percentile_only,0.7517132,0.16311485,0.21699050279312784,38.280059618642554,6.639984538509038,0.02387714385986328,1.0,30.03973953467774,6 BEEF Shoulder -1_grid_5x5_r4_c2_r4_c8.jpg,train,dataset_tile
current_zscore,0.0029639658,0.0020436402,0.6892626786812577,0.2351436613680562,0.9750991949358137,0.0,0.028255166,1539.4768951604867,6 BEEF Shoulder -1_grid_5x5_r6_c1_r2_c5.jpg,train,dataset_tile
clahe_percentile,0.78394985,0.13101791,0.1671251560240093,125.37486338335165,6.382726282255904,0.07916927337646484,1.0,25.304048705294754,6 BEEF Shoulder -1_grid_5x5_r6_c1_r2_c5.jpg,train,dataset_tile
mild_clahe_percentile,0.8076351,0.117637664,0.1456567629019164,101.94306358751783,6.130371328020992,0.06183624267578125,1.0,26.445387976128714,6 BEEF Shoulder -1_grid_5x5_r6_c1_r2_c5.jpg,train,dataset_tile
percentile_only,0.8472131,0.0876828,0.10349544417997833,35.02870842614266,5.486202827070549,0.014700889587402344,1.0,36.068625110056026,6 BEEF Shoulder -1_grid_5x5_r6_c1_r2_c5.jpg,train,dataset_tile
current_zscore,0.001994762,0.0027544554,1.3801521868607545,0.25635814618635777,0.8719605402965624,0.0,0.036172822,1174.2199041907702,6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c6.jpg,train,dataset_tile
clahe_percentile,0.7171605,0.15633762,0.21799498973034648,152.63790783028526,7.024273128258328,0.12421226501464844,1.0,26.142888896282937,6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c6.jpg,train,dataset_tile
mild_clahe_percentile,0.752979,0.13498908,0.17927313647334298,120.54477698264103,6.746399025783678,0.09273338317871094,1.0,27.546546028386565,6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c6.jpg,train,dataset_tile
percentile_only,0.81197435,0.09481283,0.11676811761014445,42.2198866189201,6.022341543349364,0.01847553253173828,1.0,34.247754521262614,6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c6.jpg,train,dataset_tile
current_zscore,-0.0015154851,0.005102019,-3.3688141139690386,0.08614444692557299,0.9646517385689941,0.0,0.030894384,1350.535313714651,6 BEEF Shoulder -1_grid_5x5_r1_c3_r6_c4.jpg,train,dataset_tile
clahe_percentile,0.6159378,0.20890437,0.33916415206154776,99.6394766758749,7.499168809689197,0.07989120483398438,1.0,23.85085601751666,6 BEEF Shoulder -1_grid_5x5_r1_c3_r6_c4.jpg,train,dataset_tile
mild_clahe_percentile,0.6387875,0.19662212,0.30780472079265964,83.7535361116752,7.340348503298322,0.06609535217285156,1.0,25.54771580140224,6 BEEF Shoulder -1_grid_5x5_r1_c3_r6_c4.jpg,train,dataset_tile
percentile_only,0.6622312,0.18885686,0.2851822262173366,31.7008866672395,6.9741797413206985,0.02132129669189453,1.0,36.54023541632166,6 BEEF Shoulder -1_grid_5x5_r1_c3_r6_c4.jpg,train,dataset_tile
current_zscore,0.00029711926,0.0030955658,10.383649284575764,0.027683257998432964,0.132747935007327,0.0,0.03430984,1133.9353752468137,6 BEEF Shoulder -1_grid_5x5_r6_c1_r4_c5.jpg,train,dataset_tile
clahe_percentile,0.74019253,0.1426691,0.19274566760889725,120.95461365031085,6.684943729404251,0.054055213928222656,1.0,26.585639809088377,6 BEEF Shoulder -1_grid_5x5_r6_c1_r4_c5.jpg,train,dataset_tile
mild_clahe_percentile,0.7662735,0.12376232,0.16151172620047913,96.34283159742208,6.371606438600824,0.040467262268066406,1.0,26.8886932339248,6 BEEF Shoulder -1_grid_5x5_r6_c1_r4_c5.jpg,train,dataset_tile
percentile_only,0.8016243,0.10658819,0.13296510543930218,35.89985561366393,5.68881034214751,0.0164337158203125,1.0,33.04661729118791,6 BEEF Shoulder -1_grid_5x5_r6_c1_r4_c5.jpg,train,dataset_tile
current_zscore,-0.00527227,0.0040881466,-0.7755524707001709,0.017055511441867566,0.46866856011612024,0.0,0.026236938,1448.2514147706797,2nd Meat_grid_5x5_r2_c1_r4_c2.jpg,train,dataset_tile
clahe_percentile,0.47994515,0.19193752,0.39991469855756057,99.30449215949801,7.320559307325363,0.08115959167480469,1.0,24.47892895486801,2nd Meat_grid_5x5_r2_c1_r4_c2.jpg,train,dataset_tile
mild_clahe_percentile,0.47626373,0.17554216,0.3685810625435125,88.43617321900092,7.090476299805147,0.06749725341796875,1.0,25.397319530702177,2nd Meat_grid_5x5_r2_c1_r4_c2.jpg,train,dataset_tile
percentile_only,0.44614625,0.17791116,0.39877229427655453,37.559693604926,6.69757096984044,0.02221202850341797,1.0,33.35445563037185,2nd Meat_grid_5x5_r2_c1_r4_c2.jpg,train,dataset_tile
current_zscore,0.0010759606,0.0033410625,3.1023071078225533,0.14411258640666347,0.6322795072224617,0.0,0.035862327,1074.6196627230772,6 BEEF Shoulder -1_grid_5x5_r6_c3_r6_c0.jpg,train,dataset_tile
clahe_percentile,0.7276655,0.14970037,0.2057266298678973,112.02054254653052,6.951729956344223,0.0790872573852539,1.0,27.421289028727582,6 BEEF Shoulder -1_grid_5x5_r6_c3_r6_c0.jpg,train,dataset_tile
mild_clahe_percentile,0.75977737,0.13226335,0.17408148643234553,83.02735677620149,6.716625472221191,0.055884361267089844,1.0,29.001621712461155,6 BEEF Shoulder -1_grid_5x5_r6_c3_r6_c0.jpg,train,dataset_tile
